prob_default,uncertainty,segment
0.46501625,0.031328104,Medium / Monitor
0.57838356,0.018613767,Medium / Monitor
0.3067798,0.017256202,Medium / Monitor
0.42322528,0.020067614,Medium / Monitor
0.7393187,0.016670974,High Risk (Confident)
0.428292,0.023899421,Medium / Monitor
0.5472078,0.0272149,Medium / Monitor
0.53863883,0.01824914,Medium / Monitor
0.34694052,0.027475087,Medium / Monitor
0.6845466,0.02497548,Medium / Monitor
0.43039992,0.017403897,Medium / Monitor
0.20473994,0.015192366,Low Risk
0.43194115,0.01655879,Medium / Monitor
0.66769975,0.02961378,Medium / Monitor
0.29492489,0.027802529,Low Risk
0.55005497,0.039198715,Medium / Monitor
0.074443914,0.012550241,Low Risk
0.32802188,0.023357041,Medium / Monitor
0.40855026,0.047039717,Medium / Monitor
0.535283,0.025187384,Medium / Monitor
0.5814807,0.017692177,Medium / Monitor
0.18540844,0.015667694,Low Risk
0.32136682,0.012527274,Medium / Monitor
0.52099323,0.023651078,Medium / Monitor
0.58259165,0.012961859,Medium / Monitor
0.4247188,0.037152056,Medium / Monitor
0.5693329,0.023941586,Medium / Monitor
0.5641783,0.05422469,Medium / Monitor
0.5838701,0.017531112,Medium / Monitor
0.3004084,0.019536091,Medium / Monitor
0.32549116,0.016594548,Medium / Monitor
0.52746034,0.018467853,Medium / Monitor
0.6520464,0.019578371,Medium / Monitor
0.39063492,0.019595204,Medium / Monitor
0.3378233,0.021208031,Medium / Monitor
0.52397674,0.013214942,Medium / Monitor
0.4887885,0.027361307,Medium / Monitor
0.38022953,0.014567347,Medium / Monitor
0.35365927,0.04585196,Medium / Monitor
0.3889533,0.015753156,Medium / Monitor
0.5660283,0.06766875,Medium / Monitor
0.64621073,0.01809573,Medium / Monitor
0.747332,0.01340046,High Risk (Confident)
0.68691516,0.017048797,Medium / Monitor
0.52582735,0.018099293,Medium / Monitor
0.36267814,0.01528186,Medium / Monitor
0.3640648,0.014303965,Medium / Monitor
0.4801335,0.011399033,Medium / Monitor
0.367015,0.025148341,Medium / Monitor
0.6177831,0.030093068,Medium / Monitor
0.40221053,0.017812796,Medium / Monitor
0.42774847,0.022954872,Medium / Monitor
0.47339562,0.011059505,Medium / Monitor
0.37655443,0.04856112,Medium / Monitor
0.396641,0.015364538,Medium / Monitor
0.27698115,0.011305067,Low Risk
0.713018,0.017161356,High Risk (Confident)
0.6214521,0.019916972,Medium / Monitor
0.6079243,0.013328463,Medium / Monitor
0.36943924,0.033170976,Medium / Monitor
0.6250562,0.018914316,Medium / Monitor
0.49275336,0.024768114,Medium / Monitor
0.5241959,0.08039517,Medium / Monitor
0.6642874,0.014105575,Medium / Monitor
0.47143334,0.015914848,Medium / Monitor
0.3362948,0.018649247,Medium / Monitor
0.7681447,0.014396587,High Risk (Confident)
0.49826345,0.02408814,Medium / Monitor
0.49037164,0.021942502,Medium / Monitor
0.50471735,0.015330885,Medium / Monitor
0.53846335,0.01763994,Medium / Monitor
0.49053362,0.027387347,Medium / Monitor
0.3963832,0.012263298,Medium / Monitor
0.58637625,0.018819103,Medium / Monitor
0.4329292,0.01689996,Medium / Monitor
0.35011503,0.0163271,Medium / Monitor
0.60248363,0.03708088,Medium / Monitor
0.45095024,0.020506466,Medium / Monitor
0.33492902,0.027401378,Medium / Monitor
0.42435968,0.02121179,Medium / Monitor
0.56951815,0.018566523,Medium / Monitor
0.45436552,0.03310203,Medium / Monitor
0.4337602,0.015948614,Medium / Monitor
0.3222286,0.061141267,Medium / Monitor
0.39520395,0.053042233,Medium / Monitor
0.46371832,0.059753563,Medium / Monitor
0.08587701,0.014705456,Low Risk
0.54837716,0.021800004,Medium / Monitor
0.5329993,0.028920641,Medium / Monitor
0.5283979,0.025273902,Medium / Monitor
0.2338817,0.023371158,Low Risk
0.19418558,0.03584884,Low Risk
0.4876847,0.015826697,Medium / Monitor
0.47418875,0.017774764,Medium / Monitor
0.21488811,0.06377052,Low Risk
0.512744,0.02281222,Medium / Monitor
0.34710112,0.024117542,Medium / Monitor
0.28419045,0.01414825,Low Risk
0.5221963,0.027752796,Medium / Monitor
0.26668116,0.01943379,Low Risk
0.40247673,0.022310568,Medium / Monitor
0.23232356,0.021425387,Low Risk
0.4637361,0.017088005,Medium / Monitor
0.22073072,0.023802543,Low Risk
0.46769503,0.01733592,Medium / Monitor
0.10884239,0.013780509,Low Risk
0.71505344,0.011508226,High Risk (Confident)
0.20684133,0.021164319,Low Risk
0.6642725,0.014909437,Medium / Monitor
0.6188906,0.01697142,Medium / Monitor
0.50284666,0.015932431,Medium / Monitor
0.72777206,0.015477562,High Risk (Confident)
0.5675094,0.016002975,Medium / Monitor
0.56627,0.018562429,Medium / Monitor
0.5033188,0.01856305,Medium / Monitor
0.6544145,0.019407846,Medium / Monitor
0.3311819,0.025661109,Medium / Monitor
0.7026794,0.026569562,High Risk (Confident)
0.68064594,0.012718755,Medium / Monitor
0.22820999,0.017197315,Low Risk
0.26428378,0.019862754,Low Risk
0.723302,0.01903896,High Risk (Confident)
0.41932574,0.02903248,Medium / Monitor
0.4541609,0.021113006,Medium / Monitor
0.49210638,0.03598219,Medium / Monitor
0.26293147,0.0140224965,Low Risk
0.4955103,0.027070336,Medium / Monitor
0.45339462,0.040033907,Medium / Monitor
0.6328575,0.027776917,Medium / Monitor
0.34710115,0.034732584,Medium / Monitor
0.43764704,0.028493604,Medium / Monitor
0.47073004,0.020347215,Medium / Monitor
0.52887976,0.014831172,Medium / Monitor
0.42222437,0.015719676,Medium / Monitor
0.37130797,0.020864824,Medium / Monitor
0.5716914,0.016631229,Medium / Monitor
0.5442099,0.03312498,Medium / Monitor
0.17169882,0.044438973,Low Risk
0.6543391,0.021678137,Medium / Monitor
0.47540298,0.018318009,Medium / Monitor
0.5468743,0.027255353,Medium / Monitor
0.30437848,0.03317061,Medium / Monitor
0.4490355,0.01778145,Medium / Monitor
0.35176212,0.020830708,Medium / Monitor
0.4866298,0.018985022,Medium / Monitor
0.20734705,0.014922898,Low Risk
0.45342726,0.018316183,Medium / Monitor
0.46315777,0.026339322,Medium / Monitor
0.62052,0.012492936,Medium / Monitor
0.54009616,0.02050694,Medium / Monitor
0.2643351,0.017907841,Low Risk
0.56358117,0.040942777,Medium / Monitor
0.1610715,0.02174216,Low Risk
0.7266845,0.016027706,High Risk (Confident)
0.23284942,0.015381962,Low Risk
0.5172806,0.015876172,Medium / Monitor
0.42892548,0.011964967,Medium / Monitor
0.73434424,0.028508008,High Risk (Confident)
0.41934425,0.030684883,Medium / Monitor
0.503553,0.015382517,Medium / Monitor
0.49836475,0.018092845,Medium / Monitor
0.34727815,0.018489711,Medium / Monitor
0.5582787,0.023716524,Medium / Monitor
0.5169073,0.026859324,Medium / Monitor
0.35184702,0.015074782,Medium / Monitor
0.54651624,0.018701624,Medium / Monitor
0.36828536,0.02453078,Medium / Monitor
0.43628228,0.026401151,Medium / Monitor
0.39391792,0.024703747,Medium / Monitor
0.3297123,0.016153546,Medium / Monitor
0.5509156,0.018379044,Medium / Monitor
0.48755652,0.030169366,Medium / Monitor
0.27386054,0.023389999,Low Risk
0.45460847,0.015464417,Medium / Monitor
0.54917526,0.031101827,Medium / Monitor
0.49081093,0.011989476,Medium / Monitor
0.6141602,0.017298236,Medium / Monitor
0.73614806,0.0172464,High Risk (Confident)
0.56205446,0.039870583,Medium / Monitor
0.43605477,0.021652387,Medium / Monitor
0.56417066,0.0228963,Medium / Monitor
0.5543979,0.012611726,Medium / Monitor
0.7438554,0.014566241,High Risk (Confident)
0.40206572,0.029691609,Medium / Monitor
0.3616989,0.020980708,Medium / Monitor
0.4817823,0.031171273,Medium / Monitor
0.3872084,0.019516224,Medium / Monitor
0.40391254,0.018997326,Medium / Monitor
0.2771249,0.017634075,Low Risk
0.5177612,0.016006805,Medium / Monitor
0.28184566,0.016361345,Low Risk
0.47606722,0.02332162,Medium / Monitor
0.29303128,0.017900076,Low Risk
0.2826644,0.043387685,Low Risk
0.39328167,0.015486645,Medium / Monitor
0.4999545,0.018421588,Medium / Monitor
0.48633534,0.019401636,Medium / Monitor
0.39881912,0.013991845,Medium / Monitor
0.19915757,0.012568753,Low Risk
0.38499334,0.03677681,Medium / Monitor
0.25198445,0.019302107,Low Risk
0.47096953,0.014961981,Medium / Monitor
0.4230336,0.013404843,Medium / Monitor
0.32337648,0.021306148,Medium / Monitor
0.59129673,0.020140423,Medium / Monitor
0.2904394,0.01891677,Low Risk
0.53872186,0.016710678,Medium / Monitor
0.6749629,0.01782277,Medium / Monitor
0.23376445,0.020161232,Low Risk
0.62990963,0.025994679,Medium / Monitor
0.36919606,0.03877217,Medium / Monitor
0.32972512,0.022117078,Medium / Monitor
0.12443795,0.017008638,Low Risk
0.6061857,0.023512164,Medium / Monitor
0.7446466,0.026221916,High Risk (Confident)
0.4124938,0.022578144,Medium / Monitor
0.22984807,0.024567738,Low Risk
0.39442822,0.019396607,Medium / Monitor
0.6623511,0.026324244,Medium / Monitor
0.4357888,0.015456726,Medium / Monitor
0.54937035,0.02490782,Medium / Monitor
0.029924212,0.011641106,Low Risk
0.5415091,0.020254383,Medium / Monitor
0.7106429,0.011910784,High Risk (Confident)
0.56622595,0.013162597,Medium / Monitor
0.3090053,0.019722112,Medium / Monitor
0.40645865,0.016698167,Medium / Monitor
0.48718408,0.024149098,Medium / Monitor
0.33363602,0.024496872,Medium / Monitor
0.61225075,0.013756025,Medium / Monitor
0.42646644,0.022407496,Medium / Monitor
0.4652352,0.021661555,Medium / Monitor
0.6293077,0.015609189,Medium / Monitor
0.42752275,0.031158116,Medium / Monitor
0.30434552,0.06304381,Medium / Monitor
0.4293049,0.02292239,Medium / Monitor
0.38904008,0.019125735,Medium / Monitor
0.6351758,0.026710374,Medium / Monitor
0.4352347,0.022952586,Medium / Monitor
0.4796133,0.01886574,Medium / Monitor
0.42951298,0.027052937,Medium / Monitor
0.53968793,0.025993783,Medium / Monitor
0.70322204,0.016815973,High Risk (Confident)
0.4714027,0.02636391,Medium / Monitor
0.1337232,0.022969408,Low Risk
0.7296042,0.012211995,High Risk (Confident)
0.32562956,0.016530398,Medium / Monitor
0.5411864,0.045543835,Medium / Monitor
0.5541411,0.015133464,Medium / Monitor
0.4267355,0.02212581,Medium / Monitor
0.55426604,0.021623744,Medium / Monitor
0.44231042,0.050264247,Medium / Monitor
0.6960774,0.014985108,Medium / Monitor
0.35291663,0.026776891,Medium / Monitor
0.33809316,0.046084158,Medium / Monitor
0.59519184,0.016167996,Medium / Monitor
0.5292763,0.02504761,Medium / Monitor
0.21986707,0.019957494,Low Risk
0.594122,0.030319804,Medium / Monitor
0.53093505,0.0285225,Medium / Monitor
0.4300004,0.016999168,Medium / Monitor
0.58863896,0.013630081,Medium / Monitor
0.5714638,0.017291166,Medium / Monitor
0.6695296,0.01563847,Medium / Monitor
0.72150415,0.012489018,High Risk (Confident)
0.49172246,0.017082436,Medium / Monitor
0.37978166,0.03749277,Medium / Monitor
0.5816528,0.032860007,Medium / Monitor
0.37759143,0.07660069,Medium / Monitor
0.37692276,0.018421082,Medium / Monitor
0.7658059,0.018312233,High Risk (Confident)
0.50137484,0.033323824,Medium / Monitor
0.46463016,0.029261384,Medium / Monitor
0.4621106,0.016243502,Medium / Monitor
0.48652446,0.032302756,Medium / Monitor
0.327188,0.02354486,Medium / Monitor
0.4972338,0.01745514,Medium / Monitor
0.52583545,0.018897453,Medium / Monitor
0.56377476,0.015420685,Medium / Monitor
0.6853097,0.01564884,Medium / Monitor
0.3010804,0.03911098,Medium / Monitor
0.6381085,0.017922424,Medium / Monitor
0.5276337,0.021511845,Medium / Monitor
0.6989993,0.014565254,Medium / Monitor
0.33857715,0.021596303,Medium / Monitor
0.7026371,0.016810182,High Risk (Confident)
0.42672127,0.012023507,Medium / Monitor
0.47396967,0.014581055,Medium / Monitor
0.43762404,0.012894017,Medium / Monitor
0.50588053,0.037645772,Medium / Monitor
0.54976475,0.024508439,Medium / Monitor
0.56084996,0.02832751,Medium / Monitor
0.44321826,0.013072923,Medium / Monitor
0.48927727,0.06389416,Medium / Monitor
0.5629918,0.029377248,Medium / Monitor
0.7389505,0.015228827,High Risk (Confident)
0.5275754,0.018378228,Medium / Monitor
0.35042107,0.013363043,Medium / Monitor
0.3611105,0.03131149,Medium / Monitor
0.4194352,0.027690744,Medium / Monitor
0.37123203,0.047401965,Medium / Monitor
0.40632156,0.015297954,Medium / Monitor
0.18826872,0.018136993,Low Risk
0.31366083,0.027257307,Medium / Monitor
0.6250315,0.015002112,Medium / Monitor
0.43364945,0.020826401,Medium / Monitor
0.34774348,0.025255062,Medium / Monitor
0.6440195,0.01630834,Medium / Monitor
0.5820865,0.015837135,Medium / Monitor
0.45374817,0.030575108,Medium / Monitor
0.6417999,0.0276276,Medium / Monitor
0.5864597,0.012503382,Medium / Monitor
0.4631763,0.021664675,Medium / Monitor
0.25897318,0.036649685,Low Risk
0.1684956,0.032295477,Low Risk
0.5521711,0.022652645,Medium / Monitor
0.64463645,0.020057593,Medium / Monitor
0.14919278,0.0141147,Low Risk
0.61715376,0.029210627,Medium / Monitor
0.5885977,0.035263196,Medium / Monitor
0.41032514,0.012931121,Medium / Monitor
0.3918295,0.018613784,Medium / Monitor
0.20643981,0.026661135,Low Risk
0.5895798,0.018538956,Medium / Monitor
0.5189417,0.024820061,Medium / Monitor
0.47666705,0.015542249,Medium / Monitor
0.2852251,0.020195978,Low Risk
0.39189687,0.045047015,Medium / Monitor
0.7140772,0.019421497,High Risk (Confident)
0.3601672,0.018869422,Medium / Monitor
0.4499049,0.022192437,Medium / Monitor
0.53401154,0.0181806,Medium / Monitor
0.52601045,0.01762871,Medium / Monitor
0.5638737,0.01585969,Medium / Monitor
0.32340676,0.026229102,Medium / Monitor
0.1888643,0.009571021,Low Risk
0.11110153,0.018092655,Low Risk
0.549638,0.020292027,Medium / Monitor
0.33298188,0.016988536,Medium / Monitor
0.57083905,0.027259106,Medium / Monitor
0.4194356,0.025432758,Medium / Monitor
0.65676796,0.013112948,Medium / Monitor
0.6987502,0.011952792,Medium / Monitor
0.43429995,0.02103847,Medium / Monitor
0.5062336,0.020696826,Medium / Monitor
0.45959803,0.026854029,Medium / Monitor
0.31550688,0.03639925,Medium / Monitor
0.38681203,0.015615585,Medium / Monitor
0.41883478,0.01707748,Medium / Monitor
0.56730056,0.018969223,Medium / Monitor
0.5448901,0.023512207,Medium / Monitor
0.6691929,0.01664869,Medium / Monitor
0.22502404,0.037308864,Low Risk
0.33993298,0.02123693,Medium / Monitor
0.41367295,0.02810325,Medium / Monitor
0.42255142,0.034059253,Medium / Monitor
0.44154158,0.019226614,Medium / Monitor
0.61211365,0.022574212,Medium / Monitor
0.61260676,0.015648855,Medium / Monitor
0.5885295,0.020563984,Medium / Monitor
0.6144117,0.01818453,Medium / Monitor
0.6749917,0.023201913,Medium / Monitor
0.3282821,0.03842135,Medium / Monitor
0.5276092,0.021826552,Medium / Monitor
0.43546835,0.037074156,Medium / Monitor
0.1765573,0.03075041,Low Risk
0.30155072,0.015356774,Medium / Monitor
0.15431936,0.018898884,Low Risk
0.7012084,0.012758382,High Risk (Confident)
0.64086264,0.021304986,Medium / Monitor
0.6180995,0.038443323,Medium / Monitor
0.54446274,0.01927069,Medium / Monitor
0.33988854,0.019537244,Medium / Monitor
0.5506914,0.019073766,Medium / Monitor
0.6909784,0.013879928,Medium / Monitor
0.28992617,0.01667972,Low Risk
0.5861056,0.021350075,Medium / Monitor
0.2324634,0.031601217,Low Risk
0.38241094,0.026700895,Medium / Monitor
0.41242298,0.018074859,Medium / Monitor
0.6919423,0.012009605,Medium / Monitor
0.6635619,0.022183497,Medium / Monitor
0.37790757,0.02468223,Medium / Monitor
0.36631882,0.023574429,Medium / Monitor
0.50258654,0.02489572,Medium / Monitor
0.41819102,0.029510234,Medium / Monitor
0.66634333,0.011252977,Medium / Monitor
0.61061966,0.01632637,Medium / Monitor
0.17592901,0.024869496,Low Risk
0.38806292,0.02159213,Medium / Monitor
0.41766012,0.038682263,Medium / Monitor
0.46466634,0.013837621,Medium / Monitor
0.39827958,0.028040458,Medium / Monitor
0.5270376,0.034429967,Medium / Monitor
0.57403654,0.016676972,Medium / Monitor
0.3701535,0.02393555,Medium / Monitor
0.487998,0.04054002,Medium / Monitor
0.46611643,0.043885615,Medium / Monitor
0.35947794,0.019219086,Medium / Monitor
0.24718212,0.034830894,Low Risk
0.758311,0.015556889,High Risk (Confident)
0.5671012,0.015502712,Medium / Monitor
0.45830745,0.0206594,Medium / Monitor
0.6196248,0.016904352,Medium / Monitor
0.8043791,0.019622479,High Risk (Confident)
0.35028702,0.0231926,Medium / Monitor
0.31064388,0.012264998,Medium / Monitor
0.48473188,0.018799026,Medium / Monitor
0.4771519,0.01865743,Medium / Monitor
0.36796567,0.039998524,Medium / Monitor
0.36948505,0.021224119,Medium / Monitor
0.6807467,0.01949191,Medium / Monitor
0.32897222,0.021868605,Medium / Monitor
0.46899536,0.021223016,Medium / Monitor
0.7250954,0.01803689,High Risk (Confident)
0.4440435,0.019592982,Medium / Monitor
0.64513534,0.016412659,Medium / Monitor
0.36472496,0.021610525,Medium / Monitor
0.64545286,0.020412926,Medium / Monitor
0.34523758,0.013190787,Medium / Monitor
0.55494374,0.02264026,Medium / Monitor
0.26806113,0.017983463,Low Risk
0.32927826,0.031700566,Medium / Monitor
0.44475037,0.0299961,Medium / Monitor
0.7268713,0.018375248,High Risk (Confident)
0.43794212,0.02482367,Medium / Monitor
0.40478736,0.020089608,Medium / Monitor
0.8475034,0.010963951,High Risk (Confident)
0.4241667,0.04905327,Medium / Monitor
0.51416653,0.020276867,Medium / Monitor
0.57585746,0.03358131,Medium / Monitor
0.30607933,0.014231331,Medium / Monitor
0.3839938,0.015429968,Medium / Monitor
0.61373574,0.018379133,Medium / Monitor
0.5646998,0.025984975,Medium / Monitor
0.5798916,0.03194589,Medium / Monitor
0.35589656,0.022951195,Medium / Monitor
0.27427724,0.016310051,Low Risk
0.42812413,0.015974449,Medium / Monitor
0.50310653,0.013617506,Medium / Monitor
0.39248282,0.050674092,Medium / Monitor
0.5235016,0.01242056,Medium / Monitor
0.57606155,0.014658123,Medium / Monitor
0.13404974,0.03542024,Low Risk
0.7095855,0.01588088,High Risk (Confident)
0.50363845,0.03113529,Medium / Monitor
0.5386416,0.03252595,Medium / Monitor
0.7187485,0.024953512,High Risk (Confident)
0.6096529,0.019623037,Medium / Monitor
0.48179877,0.020126237,Medium / Monitor
0.5161798,0.022449043,Medium / Monitor
0.70993125,0.019981029,High Risk (Confident)
0.7151996,0.037352666,High Risk (Confident)
0.37781343,0.015141234,Medium / Monitor
0.36483988,0.0427311,Medium / Monitor
0.31710312,0.020302339,Medium / Monitor
0.72485775,0.013694176,High Risk (Confident)
0.47416747,0.03135619,Medium / Monitor
0.40263227,0.01707605,Medium / Monitor
0.5591847,0.025754359,Medium / Monitor
0.15937053,0.022116512,Low Risk
0.3413987,0.016262282,Medium / Monitor
0.46823233,0.016767474,Medium / Monitor
0.4814356,0.028088812,Medium / Monitor
0.39753756,0.015817303,Medium / Monitor
0.22113632,0.042250264,Low Risk
0.5605336,0.020206915,Medium / Monitor
0.34046942,0.021187194,Medium / Monitor
0.19332376,0.024083316,Low Risk
0.72454894,0.012087071,High Risk (Confident)
0.45844078,0.01967804,Medium / Monitor
0.38785622,0.028129691,Medium / Monitor
0.695577,0.015293462,Medium / Monitor
0.29242256,0.01589931,Low Risk
0.59441876,0.02009856,Medium / Monitor
0.35033602,0.020536823,Medium / Monitor
0.40054563,0.029173577,Medium / Monitor
0.43153045,0.021091143,Medium / Monitor
0.4984604,0.037582677,Medium / Monitor
0.4812062,0.02432547,Medium / Monitor
0.36970147,0.05377258,Medium / Monitor
0.3656296,0.027185576,Medium / Monitor
0.5323929,0.07840517,Medium / Monitor
0.49170876,0.04010669,Medium / Monitor
0.47179994,0.020111285,Medium / Monitor
0.5265773,0.017339056,Medium / Monitor
0.65221924,0.013247269,Medium / Monitor
0.40992168,0.02586366,Medium / Monitor
0.6012761,0.017921384,Medium / Monitor
